Country Name,Country Code,Series Name,Series Code,Year,Value
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,5.9245312622849
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,17.697
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,26559.8543879632
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,2.01418423268822
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,5.05697796731731
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,6.323
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,3747.32966394956
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,-3.06418034558638
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,23.6557207806552
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,9.942
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,10810.5665079626
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,1.08947622479035
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,9.55926033177508
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,3.985
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,20487.1707852878
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,0.401082085841935
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,4.59154929577461
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,9.772
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,25418.9907763319
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,3.52249717698845
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,3.02881967814969
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,7.5
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1992,23297.0460325456
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,0.834275417393798
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1992,5.2705899859293
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1992,9.321
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,22238.8250618434
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-0.35899781051468
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,2.10446277124644
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,11.32
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,13330.3798192211
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-1.03149183695307
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,4.56907173681813
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,22.156
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,25616.6508772405
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-0.973303672314501
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,4.47457650752808
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,7.675
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,3886.66608419616
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-0.576108518425613
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,22.4642346133809
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,12.098
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,9534.6563637308
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-2.04327663449891
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,6.78377994665407
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,5.301
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,18389.0195675099
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,2.48983092921434
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,2.55857796929705
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,10.346
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,26387.2937338171
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,2.7517958662618
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,2.95165696638559
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,6.9
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1993,18781.9529427137
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,-0.852805731913904
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1993,4.62673468331298
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1993,10.212
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,23359.8985104774
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.38366086110145
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,1.65551532926993
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,12.593
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,13405.704414883
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.38319537908909
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,4.71841373967329
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,24.209
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,27201.9593555204
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.59758495227749
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,2.69305639854954
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,8.727
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,4187.0311799663
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.94715455541068
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,18.8680749869283
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,10.847
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,9977.31990905771
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,0.96483827857594
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,5.42044019241626
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,6.709
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,19709.2380983653
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,3.84600918007958
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,2.21901260504205
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,9.648
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,27694.853416234
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,4.02902272603258
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,2.60744159215453
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,6.119
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1994,19382.2002150155
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,2.15102367074849
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1994,4.05184218065716
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1994,11.086
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,26791.8151982369
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.30479278392259
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,1.79648142095595
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,11.834
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,15460.9110266653
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.75749400293542
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,4.67380337624704
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,22.675
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,31747.2449398447
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,1.50540577767291
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,1.70616041317076
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,8.158
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,4509.41740910077
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,1.48952547593046
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,28.3054683706654
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,10.168
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,11781.3618502221
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,4.2827801438192
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,4.22281614099486
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,7.064
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,23168.9529580171
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.53167000543779
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,2.69749518304432
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,8.694
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,28690.8757013347
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.68443073360764
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,2.80541968853662
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,5.65
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1995,20712.1798690324
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.88683671925843
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1995,5.23542258044301
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1995,11.661
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,26757.6351494145
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.39707987198881
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,1.98288365089738
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,12.367
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,16100.6215831114
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,2.60741117110229
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,3.55884559338558
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,22.142
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,30599.7891048363
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.03815582464068
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,1.44972701963239
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,8.822
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,4542.0120380978
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,0.101234227633242
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,23.4690301919185
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,10.022
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,12185.0914010629
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,3.50424650819376
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,3.06897732509789
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,7.298
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,24406.400298359
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,2.58199387517438
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,2.85178236397749
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,8.189
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,29967.7127181749
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,3.77277269138068
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,2.93120419993441
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,5.451
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1996,23122.9337219116
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.34558477192847
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1996,4.0069766898104
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1996,11.864
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,24169.4008102822
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,2.5270616339357
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,1.20394294026962
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,12.566
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,14722.3717633536
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,3.58729972356299
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,1.97107395582926
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,20.698
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,27046.9565464237
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,1.8548172630131
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,1.93937198922729
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,9.861
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,4606.0569733295
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,2.97787906543104
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,18.3050744143799
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,8.991
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,11575.5071124358
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,4.40086763740891
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,2.33686298314116
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,6.571
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,26766.0056249684
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,4.92464829983174
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,2.20114313510882
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,7.072
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,31459.1299691554
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,4.44712793805328
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,2.33768993730735
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,5.0
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1997,21883.9872666651
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,1.92572122608527
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1997,2.04310779750136
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1997,11.985
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,24869.4030795939
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.45259434279616
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,0.651126867833049
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,12.074
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,15382.3348573373
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,4.30197745333581
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,1.8343299990841
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,18.673
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,27395.9440608051
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,2.0961614012438
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,0.911183535014403
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,9.787
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,4751.7732430202
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.84810814449837
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,14.153789654534
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,8.925
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,12199.206385024
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,4.80796316109817
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,2.5727522590913
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,4.64
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,28274.5045119699
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.40265822823224
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,1.82056163731557
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,6.198
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,32853.6725949234
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,4.48313335029331
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,1.55227909874364
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,4.511
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1998,22365.1837644545
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,1.8043732818638
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1998,1.95508557719381
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1998,12.117
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,24576.3152254528
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.39930808809441
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,0.537141639134645
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,11.981
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,15707.9473068138
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,4.40886545305924
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,2.31034813987067
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,15.475
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,26965.4922773722
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,2.13011669389533
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,0.585433064230783
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,8.854
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,4801.95949584162
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.08605811588221
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,9.99774409303368
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,6.929
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,12475.2917701476
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.90657777418812
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,2.34009490312169
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,4.579
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,28762.0913570256
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.05832327041962
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,1.7529508005142
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,6.042
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,34515.3813073394
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,4.78842504949371
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,2.18802719697358
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,4.219
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,1999,22049.9990620261
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,1.67799157943422
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1999,1.66345995007714
Italy,ITA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1999,11.681
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,22340.5939516217
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.14099996402915
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.67595988720927
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,10.218
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,14743.2671031455
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.20064125553942
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,3.43351563418767
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,13.785
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,23925.8559901991
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.87724595591061
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.44026838719741
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,7.917
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,4629.91760812548
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.40937501806403
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,9.80361016908125
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,6.563
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,11526.3720667968
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,3.81617712035907
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,2.85303039287157
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2000,3.806
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2000,28280.926786099
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.34163419265596
United Kingdom,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2000,1.18295624210408
